text,target
"Tomorrow, I will meet with survivors of human trafficking and their caregivers in Atlanta, GA as we work to end the evil s…",1
Have you seen this nightmare before? 11 #Syrian immigrants including 8 children drowned while fleeing the hell in #Idlib on li…,1
Schumer Renews Call For Suicide Bomb Detectors At Penn Station https://t.co/QvOjo6doHg https://t.co/sPacMVDhwh,1
Iran launched missiles at a passenger jet. Iran killed 176 innocent civilians. Iran is to blame. Iran should be condemne…,1
Massive fire in New Jersey leaves thousands without power: U.S. media A massive fire engulfed many buildings in Bound B…,1
"Hi , A737 south at Linwood cut off just passed large debris in middle of carriageway. A box of some kind",1
Emergency services have been called to an 'industrial incident' at Grangemouth chemical plant. It's understood a m… https://t.co/qTq59TxRCI,1
"La Cañada History: Foothill soaked, homes ordered evacuated in face of mudslide threats https://t.co/Nsye8h1RVa",1
Some parts of the Philippines are affected by ash fall due to the eruption of Taal Volcano. We are knocking on your heart…,1
Train derailed North Hitchin and now there is no service at all stopping here. However services are running to Lond… https://t.co/faakyll7n0,1
I am going to his place when the zombie apocalypse happens.,1
"That’s good, because I’m getting ready to hit that continent with a massive earthquake!",1
"Here too! Nurse at dangerous chemical plant, Emergency Team, First Responder, EMT, Emergency Response… https://t.co/e5VepBv14u",1
"#Yemen Article/Video April 1, 2019 The US backed Saudi Coalition have been bombing and starving civilian in Yemen… https://t.co/0ST5oTz2cI",1
I don't know but they should be quarantined so as to not infect the rest of us.,1
"A January heat wave engulfed the eastern half of the USA, toppling records https://t.co/EorCaGeQY7",1
"President Muhammadu Buhari has expressed deep sadness over the gas explosion which led to the death of the Chairman, Nigeria…",1
WEATHER ALERT: Severe Thunderstorm Warning continues for Hohenwald TN until 8:15 PM CST https://t.co/8ERR29VraJ,1
"Streaks of lightning blazed through columns of ashes amid #TaalVolcano eruption as seen from Nasugbu, Batangas on Sunday ev…",1
Train derailed North Hitchin and now there is no service at all stopping here. However services are running to London passing…,1
China: At least six dead as huge sinkhole swallows bus and pedestrians https://t.co/325XExPeSe,1
And completely rebuilt after WWII bombing had left nothing but rubble https://t.co/kCZn1lws8p,1
#TLUpdates - We have been informed that a freight train has had a low speed derailment within the depot/sidings in the Hitchi…,1
Rescue dog in city care dies en route to new home during heat wave https://t.co/MdNlMPSa2d,1
Are you trying to wreck me?? 😭😭😭,1
Rescued animals have already arrived in the residence of my cousins where kennels were opened for free as temporary shelter w…,1
[VEREENIGING] – Man electrocuted at residence. https://t.co/pu5RTo4tKx …,1
"Impeach Trump 11 people, including 2 first responders, died today as a… https://t.co/StOQGKp947",1
"A THUNDERSTORM WITH HEAVY RAIN WILL AFFECT CENTRAL PASQUOTANK, PERQUIMANS, NORTHEASTERN BERTIE, SOUTHEASTERN HERTFO… https://t.co/6N6QDJPTXq",1
Colorado Springs 8/6/2018 hailstorm getting recognition in significant weather events recap from - Doing 2018 rec…,1
Two cruciate ligament injuries in one game. A bad day for young Serie A stars 😢 https://t.co/HgwtnwawcV,1
Exceptionally low tides leave Venice's canals nearly dry just 2 months after floods https://t.co/BtDSeyJPQt https://t.co/M…,1
Suarez’s injury is a blessing in disguise for Setien. He’s not forced to start Suarez every game subsequently giving Fati…,1
M2.4 quake causing weak shaking near Culverden https://t.co/IYjdhcZWjZ,1
मुस्लिम महिला छात्रों से गुंडागर्दी/POLICE ATTACK ON WOMEN STUDENT https://t.co/RKIDl9ohGA via,1
"Grandmother’s prayer closet survives powerful tornado that flattened home, killed many https://t.co/m3cxLaKubX",1
U TRIVIALIZE &amp; HURT THE FEELINGS OF HOLOCAUST SURVIVORS &amp; THE FEELINGS OF THE VICTIMS OF THE CHRIST… https://t.co/GeWMsdLUVr,1
⚠️Heartbreaking video of Iranian Canadian who lost his wife in the shooting of the Ukrainian plane in Iran (#PS572) He s…,1
Collision N'bound between J9 Red Cow and J7 Lucan blocking the right and middle lanes. Emergency services are on r… https://t.co/uLDkA0Huiw,1
"RT PalestineChron ""#Israel to Demolish Homes of #Palestinian #Prisoners in #WestBank #WarCrimes… https://t.co/56JqiM7egI",1
"Staff at Mogo Zoo on the NSW South Coast saved the property, fighting fires burning at the zoo. These gorgeous gibbons were…",1
Watch the panic among Bank depositors in Bangalore. MP and must speak to Modi... If not scare…,1
Two of three lanes blocked on the M66 Southbound Junction 3-4 (Bury) due to a road traffic collision #TfGMTraffic,1
Quarantine officials are facing criticism for allegedly causing damage to the Imjin River ecosystem by spreading a toxi…,1
A woman has been quarantined in Thailand. First instance of de infection going international. Thai Authorities ar… https://t.co/MALTvlJw24,1
"Bomb in Van of NJ Shooting Attack Suspects Could’ve Killed People 5 Football Fields Away, Officials Said https://t.co/IL…",1
6 people found dead after sinkhole swallows public bus in Xining https://t.co/dQvLSbeGYR,1
"Knowing the current situation in the places affected by the eruption of Taal Volcano, many fur babies have been left behin…",1
Status Red Marine Gale Warning Gale force 8 to storm force 10 southerly winds will develop overnight and on Monday mor…,1
"Dead marines popping up everywhere. 2 in Afghanistan, 2 in Germany one just died in California. Looks like …",1
The murdering scum IRA who blew up innocent men women &amp; children got off Scot free under BLIAR”s (… https://t.co/IyqhTwzitC,1
200 people were arrested for arson 😂,1
Man jailed for serious injury collision: https://t.co/YoSwzr5LoE https://t.co/rHKZxb0iFv,1
"1-New South Wales, Australia is trying to safeguard ""all wildlife"" bushfire survivors via aerial food/water drops. Estimates…",1
The National Weather Service said winds were as fast as 120 mph when the tornado hit the school. https://t.co/dflLDTMSeq,1
"Woman with new coronavirus quarantined in Thailand, 1st case outside China https://t.co/vho1n05pzS",1
"""Body parts found in bag in Coolock, north Dublin. The investigation is still at a very early stage, but gardai ar… https://t.co/BeKOsYDBVL",1
Three Army soldiers were killed and another was missing after an avalanche hit their post in Machil sector along the LoC…,1
"LOOK: The (PCG) Sub-Station in Talisay, Batangas extended assistance to evacuate the remaining affected residents…",1
"Venice canals almost dry, two months after severe floods https://t.co/zbyrK3WhTN",1
“Melbourne's air quality 'worst in the world' as bushfires continue to burn across Victoria | Australia news | The… https://t.co/23tuFrLWXJ,1
UPDATED: Mashpee ambulance with patient on board involved in multiple vehicle crash… six patients transported to ar… https://t.co/cBW1GjUpoc,1
The little girl suffered a brain hemorrhage from a nonaccidental traumatic head injury. https://t.co/ezQgMOYhZo,1
Borongan City’s contingent prays for recovery from Typhoon Ursula https://t.co/uqRcOvgDEA,1
BBC News - China sinkhole: Six killed as ground swallows bus https://t.co/RftEkKYssi,1
#OnThisDay 2018 Chinese state media confirmed that Iranian tanker SANCHI had sunk after burning for more than a week fol…,1
"Walked into the office, was about to set up and my laptop/battery exploded",1
#CHARGED | Detectives investigating the murder of 29yo Leshawn Williams in #Newham on 21 Dec have charged a second man wit…,1
"More than 50 cases of pneumonia have been reported in Wuhan, eastern China since December last year. The virus is now…",1
"Weapons-yielding thieves crash getaway car, leave pawnshop workers extremely shaken | T-10 NEWS… https://t.co/0NwLibBej9",1
Parents heart-broken after EF-2 tornado damages school in Union Grove - WAAY: https://t.co/c1pNasjID7,1
"6 months of videos of protesters smashing, burning, try to derail trains... entire trains smashed...… https://t.co/ZXsZ5E2oj3",1
"Structural failure at the Goody’s in Bremen, Georgia caused by yesterday’s squall line. Collapse resulted due to a com…",1
"Newsroom | HIV : South Africa is at the epicentre of the HIV pandemic, with the world's highest number of new… https://t.co/Gst6uaA5EF",1
"Rain offers Australian bushfire hope, but smoke hits tennis stars: Physorg https://t.co/KkOYmfxmcI MORE w/ EcoSear… https://t.co/QityDBeIYD",1
Barnstable Police - Six Transported to Hospital Following Multi-Car Crash Involving Mashpee Ambulance https://t.co/NgZxB9ufO0,1
Storm Brendan: Thousands without power as storm brings 'violent winds' https://t.co/WOd87cwOmq,1
Chemical Hazard - Advice for Cobram. For more info: https://t.co/g95XnMfVhg #vichazmat,1
"What is that, like 6 times in as many months that massive rioting halted a major repressive or austerity measure? (Leb…",1
Oh no. You’d be done if that hit you. They think there were Cars lost in the Hope Sl… https://t.co/bEzIwGzP5m,1
Images showing the havoc caused by the #Cameroon military as they torched houses in #Oku.The shameless military is… https://t.co/gIwZCH533D,1
A Naval aircrewman with the Helicopter Sea Combat Squadron 25 died in the snorkeling incident Saturday in Piti. https://t.co/…,1
Special Weather Statement: A Thunderstorm With Heavy Rain Will Affect Central Pasquotank. https://t.co/GF0X4EPgjT ##vaw…,1
At least six dead after huge sinkhole in China swallows bus and pedestrians https://t.co/bwIG9cxa7t,1
The collapse of the Twin Towers and 7 World Trade Center were the result of controlled demolitions rather than structu…,1
Another rescued mumma koala with her little newborn baby🙏🏻🙌🌿☘🐨👶☘🌿🙌🙏🏻 https://t.co/0RmhDlYEzs,1
Neighbours house hit by lightning last night. Sirens blaring. Lights blinding. Nae sleep. Raging.,1
"The #Taal Volcano, located 70km from the Philippines capital Manila, erupted on Sunday. With ash clouds blowing mor… https://t.co/qxsYvql4G1",1
ROAD CLOSURE: Reiter Rd is closed about 2 miles east of May Creek Rd for a mudslide that is fully blocking the road… https://t.co/QIhVpf5h5e,1
14/1/1942 This day 1942 British tug Mercia mined/sunk English Channel lost all hands on board Anyone have a family… https://t.co/RIuaobKQz2,1
#OnThisDay 2018 Chinese state media confirmed that Iranian tanker SANCHI had sunk after burning for more than a wee… https://t.co/MFjvMGGACv,1
"first of all he was not taken to no damn hospital , that man died in walmart with the ambulance OUTSIDE! they was more focuse…",1
Had to divert on my way home last night because of Brendan. That little rapscallion. https://t.co/oq15UkUQgn,1
"— comply with the directive and mounted up, racking their pole-arms and melee weapons and readying… https://t.co/w0XULaU1cJ",1
Blanket secrecy' surrounds Australian weapons sales to countries accused of war crimes https://t.co/ko6nqZs61d,1
EEAST is currently on the scene of a large chemical incident in #WestThurrock working alongside other emergency service…,1
"When fire ravaged Notre-Dame Cathedral in Paris on April 15, 2019, the whole world was in shock that the heritage of this i…",1
"#sapsKZN Yesterday, DBN #SAPS #SAR along with various role players responded to an accident on the M13 East bound a… https://t.co/d2Bin2GI0a",1
Taal Volcano in the #Philippines. Volcanic ash is very dry &amp; very bad electricity conductor. When it is dispersed to a…,1
"21,000 Homes Without Power As Storm Brendan Brings Violent Gusts - https://t.co/3CPXdRWc5l https://t.co/sESH6GF2Ie",1
"35 min.ago #earthquake 3.6 has hit Canas Barrio (Ponce), Puerto Rico, 3.7mi, 4:07 AM AST (RSPR) https://t.co/Wjp7xWbzuA #Tem…",1
"Absolutely! And all this, after the USS Liberty massacre of June 8, 1967 at the hands of the terrorist Israeli Air Force &amp; Nav…",1
In Banten province buildings collapsed into overflowing rivers. Rising rivers submerged at least 182 Neighbourhoods in g…,1
Warnings are being issued in Fiji and Tonga with fears both islands are in line to be directly hit by a tropical cy… https://t.co/hPpQN1GhKU,1
Heavy rain and storms move through the Shoals this morning. Lightning and small hail possible. https://t.co/4n7MXERnFB…,1
